fecha_extraccion,sistema_origen,archivo_origen,nro_linea_archivo,legajo,nombre,apellido,departamento_codigo,departamento_descripcion,tipo_empleado,salario,precio_hora,precio_hora_extra,consultora_cuit,consultora_razon_social,evaluacion_2024,evaluacion_2023,evaluacion_2022,evaluacion_2021,evaluacion_2020,rotacion
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1598,1598,Emilia,Alvarez,D003,IT,Efectivo,99461.11,,,,,Regular,Bueno,Regular,Excelente,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1599,1599,Mateo,Silva,D001,Finanzas,Efectivo,143718.77,,,,,Bueno,Bueno,Excelente,Excelente,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1600,1600,Lucía ,Mendez,D003,IT,Contratado,,1423.92,5392.6,30-99887766-1,Consultora Delta,Bueno,Bueno,Bueno,Malo,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1601,1601,Lara,Peralta,D001,Finanzas,Contratado,,2031.06,5230.76,30-12345678-9,Consultora Alfa,Regular,Regular,Bueno,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1602,1602,Thiago Benjamin,Ramirez,D001,Finanzas,Efectivo,120428.19,,,,,Excelente,Bueno,Regular,Bueno,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1603,1603,Benjamin,Vargas,D005,Operaciones,Efectivo,91381.82,,,,,Bueno,Bueno,Bueno,Bueno,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1604,1604,Camilo,Gonzalez,D003,IT,Efectivo,,,,,,Bueno,Regular,Bueno,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1605,1605,Thiago Emanuel,Moreno,D003,IT,Contratado,,3549.05,4605.89,30-11223344-5,Consultora Gamma,Malo,Bueno,Bueno,Bueno,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1606,1606,Juan Martin,Gonzalez,D003,IT,Efectivo,137532.39,,,,,Regular,Bueno,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1607,1607,Valentina,Cordoba,D005,Operaciones,Efectivo,179293.22,,,,,Regular,Bueno,Bueno,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1608,1608,Julieta,Martin,D005,Operaciones,Efectivo,73072.75,,,,,Bueno,Bueno,Bueno,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1609,1609,Santino Benjamin,Flores,D003,IT,Efectivo,168516.38,,,,,Bueno,Regular,Bueno,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1610,1610,Thiago,Sosa,D002,Recursos Humanos,Efectivo,123130.68,,,,,Regular,Bueno,Malo,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1611,1611,Valentina,Herrera,D002,Recursos Humanos,Contratado,,2280.97,3169.69,30-12345678-9,Consultora Alfa,Bueno,Malo,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1612,1612,Agostina,Paz,D002,Recursos Humanos,Efectivo,114326.39,,,,,Excelente,Regular,Excelente,Excelente,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1613,1613,Camila,Gomez,D001,Finanzas,Efectivo,147649.5,,,,,Bueno,Excelente,Malo,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1614,1614,Bianca,Dominguez,D003,IT,Efectivo,116173.53,,,,,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1615,1615,Valentina Jazmin,Torres,D004,Ventas,Contratado,,4208.92,3048.82,30-99887766-1,Consultora Delta,Bueno,Excelente,Regular,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1616,1616,Lara,Cabrera,D001,Finanzas,Efectivo,119637.33,,,,,Bueno,Regular,Malo,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1617,1617,Juana,Gomez,D004,Ventas,Contratado,,1998.09,4863.63,30-12345678-9,Consultora Alfa,Bueno,Bueno,Excelente,Regular,Regular,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1618,1618,Bautista,Olivera,D004,Ventas,Efectivo,146606.62,,,,,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1619,1619,Santino Benjamin,Guzman,D004,Ventas,Efectivo,107377.15,,,,,Bueno,Excelente,Excelente,Regular,Regular,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1620,1620,Thiago Benjamin,Vega,D004,Ventas,Efectivo,41873.58,,,,,Excelente,Bueno,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1621,1621,Uma,Garcia,D003,IT,Efectivo,125968.44,,,,,Bueno,Bueno,Malo,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1622,1622,Felipe,Vazquez,D003,IT,Efectivo,133102.16,,,,,Bueno,Malo,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1623,1623,Tiziano Valentin,Cordoba,D002,Recursos Humanos,Contratado,,3323.44,5735.78,30-12345678-9,Consultora Alfa,Bueno,Bueno,Regular,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1624,1624,Benjamin Ezequiel,Juarez,D001,Finanzas,Efectivo,87868.39,,,,,Excelente,Regular,Malo,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1625,1625,Antonella,Peralta,D004,Ventas,Efectivo,140406.48,,,,,Bueno,Bueno,Bueno,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1626,1626,Joaquín,Ferreyra,D005,Operaciones,Contratado,,3954.01,2721.41,30-12345678-9,Consultora Alfa,Excelente,Bueno,Malo,Bueno,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1627,1627,Mateo Joaquin,Perez,D002,Recursos Humanos,Efectivo,129589.55,,,,,Excelente,Bueno,Bueno,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1628,1628,Ciro,Alvarez,D003,IT,Efectivo,104874.61,,,,,Malo,Bueno,Bueno,Excelente,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1629,1629,Martina,Vega,D003,IT,Efectivo,117554.32,,,,,Regular,Excelente,Excelente,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1630,1630,Franco,Lopez,D005,Operaciones,Efectivo,130430.29,,,,,Bueno,Regular,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1631,1631,Ian Benjamin,Diaz,D004,Ventas,Efectivo,105383.14,,,,,Bueno,Excelente,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1632,1632,Mateo Benjamin,Caceres,D002,Recursos Humanos,Contratado,,2459.43,4534.15,30-87654321-0,Consultora Beta,Regular,Excelente,Bueno,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1633,1633,Mia Morena,Carrizo,D004,Ventas,Contratado,,2130.2,3414.17,30-11223344-5,Consultora Gamma,Malo,Regular,Bueno,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1634,1634,Bianca,Farias,D004,Ventas,Efectivo,140381.2,,,,,Bueno,Malo,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1635,1635,Maite,Lucero,D002,Recursos Humanos,Efectivo,85536.18,,,,,Malo,Bueno,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1636,1636,Joaquin,Gomez,D005,Operaciones,Efectivo,139989.38,,,,,Regular,Bueno,Excelente,Excelente,Excelente,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1637,1637,Juan Ignacio,Perez,D002,Recursos Humanos,Contratado,,3370.07,2774.19,30-12345678-9,Consultora Alfa,Bueno,Bueno,Bueno,Regular,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1638,1638,Micaela,Coronel,D005,Operaciones,Contratado,,2457.95,5694.11,30-11223344-5,Consultora Gamma,Regular,Bueno,Bueno,Regular,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1639,1639,Joaquin,Peralta,D005,Operaciones,Contratado,,2215.07,4035.6,30-87654321-0,Consultora Beta,Bueno,Excelente,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1640,1640,Ignacio,Gomez,D003,IT,Contratado,,3369.65,5283.39,30-11223344-5,Consultora Gamma,Regular,Bueno,Bueno,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1641,1641,Benicio,Villalba,D002,Recursos Humanos,Efectivo,112453.83,,,,,Bueno,Regular,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1642,1642,Julieta,Caceres,D002,Recursos Humanos,Contratado,,2521.99,5922.37,30-87654321-0,Consultora Beta,Regular,Bueno,Excelente,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1643,1643,Ignacio,Perez,D002,Recursos Humanos,Contratado,,4391.12,5478.86,30-87654321-0,Consultora Beta,Excelente,Regular,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1644,1644,Juana,Roldan,D003,IT,Efectivo,122559.54,,,,,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1645,1645,Valentin,Aguero,D005,Operaciones,Efectivo,95752.03,,,,,Bueno,Excelente,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1646,1646,Maria Victoria,Leiva,D001,Finanzas,Efectivo,95086.67,,,,,Malo,Malo,Bueno,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1647,1647,Bautista,Paez,D005,Operaciones,Efectivo,135675.42,,,,,Bueno,Malo,Bueno,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1648,1648,Guillermina,Aguero,D003,IT,Efectivo,132551.95,,,,,Excelente,Bueno,Regular,Excelente,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1649,1649,Olivia,Garcia,D005,Operaciones,Efectivo,162047.96,,,,,Excelente,Excelente,Regular,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1650,1650,Isabella,Roldan,D001,Finanzas,Efectivo,139513.5,,,,,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1651,1651,Valentino,Diaz,D005,Operaciones,Contratado,,1797.54,5551.95,30-11223344-5,Consultora Gamma,Regular,Excelente,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1652,1652,Renata,Ortiz,D004,Ventas,Efectivo,90058.18,,,,,Bueno,Malo,Excelente,Regular,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1653,1653,Mia Morena,Medina,D004,Ventas,Efectivo,108480.86,,,,,Bueno,Bueno,Bueno,Bueno,Regular,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1654,1654,Josefina,Vera,D003,IT,Efectivo,127506.01,,,,,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1655,1655,Fausto,Suarez,D001,Finanzas,Contratado,,4596.53,7609.92,30-99887766-1,Consultora Delta,Regular,Bueno,Regular,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1656,1656,Agustín,Lopez,D005,Operaciones,Contratado,,3485.38,4316.8,30-87654321-0,Consultora Beta,Regular,Bueno,Regular,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1657,1657,Juan Manuel,Gonzalez,D005,Operaciones,Efectivo,136035.17,,,,,Bueno,Bueno,Excelente,Excelente,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1658,1658,Victoria,Coronel,D002,Recursos Humanos,Contratado,,3710.12,4179.33,30-87654321-0,Consultora Beta,Bueno,Bueno,Bueno,Regular,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1659,1659,Mateo,Coronel,D004,Ventas,Contratado,,4436.17,4730.07,30-87654321-0,Consultora Beta,Bueno,Excelente,Regular,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1660,1660,Morena,Coronel,D001,Finanzas,Efectivo,134932.29,,,,,Regular,Malo,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1661,1661,Catalina,Cabrera,D003,IT,Efectivo,139977.73,,,,,Excelente,Regular,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1662,1662,Juan Manuel,Ruiz,D004,Ventas,Efectivo,132647.6,,,,,Regular,Excelente,Malo,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1663,1663,Lucía ,Alvarez,D001,Finanzas,Efectivo,145168.22,,,,,Bueno,Excelente,Excelente,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1664,1664,Martina,Diaz,D004,Ventas,Efectivo,101482.4,,,,,Bueno,Bueno,Excelente,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1665,1665,Thiago,Gonzalez,D002,Recursos Humanos,Efectivo,103250.95,,,,,Bueno,Bueno,Excelente,Excelente,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1666,1666,Juan Cruz,Miranda,D001,Finanzas,Efectivo,,,,,,Excelente,Regular,Excelente,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1667,1667,Santiago,Peralta,D002,Recursos Humanos,Efectivo,133185.04,,,,,Malo,Bueno,Excelente,Regular,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1668,1668,Lucía,Martinez,D001,Finanzas,Efectivo,143368.1,,,,,Regular,Bueno,Excelente,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1669,1669,Juliana,Romero,D005,Operaciones,Contratado,,3366.22,6174.49,30-11223344-5,Consultora Gamma,Bueno,Bueno,Regular,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1670,1670,Valentino,Alvarez,D001,Finanzas,Efectivo,119832.12,,,,,Bueno,Excelente,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1671,1671,Salvador,Lopez,D005,Operaciones,Contratado,,3534.99,3408.3,30-99887766-1,Consultora Delta,Malo,Malo,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1672,1672,Antonia,Garcia,D003,IT,Efectivo,108387.01,,,,,Bueno,Bueno,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1673,1673,Juana,Ojeda,D003,IT,Contratado,,,5349.1,30-12345678-9,Consultora Alfa,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1674,1674,Matias,Romero,D001,Finanzas,Efectivo,111180.99,,,,,Regular,Regular,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1675,1675,Tomas Benjamin,Toledo,D003,IT,Efectivo,117852.02,,,,,Excelente,Malo,Malo,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1676,1676,Alma,Mendoza,D003,IT,Contratado,,1785.7,4142.97,30-99887766-1,Consultora Delta,Excelente,Malo,Bueno,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1677,1677,Benicio,Lopez,D003,IT,Efectivo,146711.49,,,,,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1678,1678,Santino Agustin,Ayala,D005,Operaciones,Efectivo,137256.15,,,,,Excelente,Malo,Regular,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1679,1679,Lola,Martinez,D005,Operaciones,Efectivo,135019.97,,,,,Malo,Excelente,Regular,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1680,1680,Ian Benjamin,Fernandez,D005,Operaciones,Efectivo,121493.21,,,,,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1681,1681,Abril,Luna,D005,Operaciones,Efectivo,120211.89,,,,,Regular,Regular,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1682,1682,Mateo,Torres,D005,Operaciones,Efectivo,100190.37,,,,,Malo,Excelente,Regular,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1683,1683,Jeremias,Gonzalez,D003,IT,Efectivo,140964.85,,,,,Regular,Excelente,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1684,1684,Thiago Lionel,Perez,D001,Finanzas,Contratado,,3336.78,4992.02,30-87654321-0,Consultora Beta,Bueno,Excelente,Regular,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1685,1685,Mateo Benjamin,Rodriguez,D002,Recursos Humanos,Efectivo,104218.95,,,,,Excelente,Regular,Bueno,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1686,1686,Jeronimo,Dominguez,D002,Recursos Humanos,Contratado,,1277.33,5597.15,30-99887766-1,Consultora Delta,Excelente,Bueno,Regular,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1687,1687,Jeremias,Gonzalez,D004,Ventas,Contratado,,2616.93,3637.22,30-11223344-5,Consultora Gamma,Bueno,Bueno,Malo,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1688,1688,Luciano,Ramirez,D002,Recursos Humanos,Contratado,,3554.78,4107.99,30-11223344-5,Consultora Gamma,Regular,Regular,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1689,1689,Olivia,Molina,D005,Operaciones,Efectivo,151798.09,,,,,Malo,Malo,Excelente,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1690,1690,Agustin,Fernandez,D002,Recursos Humanos,Efectivo,138510.18,,,,,Regular,Bueno,Malo,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1691,1691,Juliana,Morales,D005,Operaciones,Efectivo,140507.08,,,,,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1692,1692,Julieta,Dominguez,D001,Finanzas,Contratado,,1907.24,5711.94,30-12345678-9,Consultora Alfa,Bueno,Regular,Excelente,Bueno,Excelente,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1693,1693,Antonella,Perez,D001,Finanzas,Efectivo,127837.52,,,,,Bueno,Malo,Malo,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1694,1694,Sofía,Fernandez,D002,Recursos Humanos,Efectivo,108921.69,,,,,Bueno,Excelente,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1695,1695,Ludmila,Gomez,D001,Finanzas,Efectivo,124301.65,,,,,Regular,Excelente,Bueno,Regular,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1696,1696,Lucio,Gomez,D002,Recursos Humanos,Contratado,,1579.01,4908.65,30-12345678-9,Consultora Alfa,Bueno,Excelente,Bueno,Regular,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1697,1697,Juan Ignacio,Gomez,D003,IT,Contratado,,2176.5,3147.33,30-12345678-9,Consultora Alfa,Excelente,Regular,Bueno,Excelente,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1698,1698,Sofia,Diaz,D005,Operaciones,Efectivo,74329.22,,,,,Malo,Regular,Regular,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1699,1699,Thiago Benjamin,Pereyra,D003,IT,Contratado,,3890.15,3870.74,30-12345678-9,Consultora Alfa,Regular,Bueno,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1700,1700,Sofia,Quiroga,D005,Operaciones,Efectivo,166011.83,,,,,Bueno,Bueno,Excelente,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1701,1701,Juana,Gonzalez,D004,Ventas,Efectivo,103925.96,,,,,Bueno,Bueno,Regular,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1702,1702,Guillermina,Diaz,D003,IT,Contratado,,1634.11,3383.48,30-87654321-0,Consultora Beta,Bueno,Excelente,Excelente,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1703,1703,Paula,Romero,D001,Finanzas,Contratado,,3988.65,4344.1,30-87654321-0,Consultora Beta,Excelente,Excelente,Regular,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1704,1704,Benjamin,Carrizo,D004,Ventas,Efectivo,103551.38,,,,,Malo,Bueno,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1705,1705,Mia Morena,Miranda,D004,Ventas,Contratado,,3128.01,5001.78,30-11223344-5,Consultora Gamma,Excelente,Excelente,Excelente,Excelente,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1706,1706,Valentina ,Fernandez,D002,Recursos Humanos,Contratado,,3893.92,5948.5,30-99887766-1,Consultora Delta,Bueno,Bueno,Regular,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1707,1707,Catalina,Gutierrez,D004,Ventas,Contratado,,2712.19,3173.95,30-87654321-0,Consultora Beta,Excelente,Regular,Malo,Bueno,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1708,1708,Lisandro,Gomez,D002,Recursos Humanos,Efectivo,107596.05,,,,,Excelente,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1709,1709,Valentina,Martinez,D001,Finanzas,Contratado,,3208.22,3536.24,30-11223344-5,Consultora Gamma,Regular,Regular,Bueno,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1710,1710,Constantino,Garcia,D005,Operaciones,Efectivo,91285.47,,,,,Excelente,Bueno,Regular,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1711,1711,Valentin,Gomez,D005,Operaciones,Contratado,,3275.03,4451.35,30-87654321-0,Consultora Beta,Bueno,Malo,Regular,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1712,1712,Joaquin,Gonzalez,D005,Operaciones,Contratado,,3026.24,3741.5,30-99887766-1,Consultora Delta,Excelente,Bueno,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1713,1713,Juana,Figueroa,D004,Ventas,Contratado,,2815.68,3575.77,30-87654321-0,Consultora Beta,Malo,Regular,Bueno,Bueno,Regular,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1714,1714,Josefina,Ponce,D002,Recursos Humanos,Contratado,,3712.16,5535.25,30-11223344-5,Consultora Gamma,Bueno,Excelente,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1715,1715,Catalina,Navarro,D001,Finanzas,Efectivo,64614.36,,,,,Malo,Regular,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1716,1716,Isabella,Roldan,D005,Operaciones,Contratado,,2256.39,3003.47,30-11223344-5,Consultora Gamma,Regular,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1717,1717,Antonella,Lopez,D001,Finanzas,Contratado,,2479.98,4416.56,30-99887766-1,Consultora Delta,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1718,1718,Benicio,Benitez,D002,Recursos Humanos,Contratado,,1840.28,3578.14,30-12345678-9,Consultora Alfa,Excelente,Malo,Regular,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1719,1719,Julian,Lucero,D002,Recursos Humanos,Contratado,,2196.83,4707.27,30-87654321-0,Consultora Beta,Regular,Bueno,Regular,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1720,1720,Catalina,Maldonado,D001,Finanzas,Efectivo,122080.33,,,,,Excelente,Excelente,Malo,Malo,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1721,1721,Joaquin,Ruiz,D003,IT,Contratado,,2422.61,4676.82,30-12345678-9,Consultora Alfa,Regular,Bueno,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1722,1722,Luisina,Perez,D004,Ventas,Contratado,,2562.66,4228.34,30-11223344-5,Consultora Gamma,Regular,Bueno,Excelente,Excelente,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1723,1723,Francesca,Roldan,D003,IT,Contratado,,4338.76,5840.46,30-12345678-9,Consultora Alfa,Malo,Excelente,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1724,1724,Juan,Moreno,D003,IT,Efectivo,81012.56,,,,,Regular,Regular,Bueno,Regular,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1725,1725,Violeta,Gomez,D002,Recursos Humanos,Efectivo,144891.97,,,,,Bueno,Regular,Regular,Excelente,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1726,1726,Genaro,Rodriguez,D004,Ventas,Efectivo,144341.9,,,,,Bueno,Bueno,Bueno,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1727,1727,Thiago Joaquin,Fernandez,D005,Operaciones,???,85552.1,,,,,Malo,Malo,Bueno,Bueno,Regular,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1728,1728,Ciro,Luna,D004,Ventas,Efectivo,144563.33,,,,,Regular,Bueno,Bueno,Excelente,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1729,1729,Benjamin Ezequiel,Peralta,D005,Operaciones,Contratado,,4230.35,3377.46,30-11223344-5,Consultora Gamma,Excelente,Regular,Regular,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1730,1730,Joaquin,Alvarez,D004,Ventas,Efectivo,92474.92,,,,,Regular,Excelente,Bueno,Malo,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1731,1731,Benicio,Gonzalez,D004,Ventas,Contratado,,,4771.5,30-11223344-5,Consultora Gamma,Bueno,Bueno,Excelente,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1732,1732,Ramiro,Mansilla,D003,IT,Efectivo,136544.29,,,,,Excelente,Bueno,Excelente,Excelente,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,1733,1733,Renzo,Fernandez,D005,Operaciones,Contratado,,3272.47,4890.7,30-11223344-5,Consultora Gamma,Excelente,Malo,Regular,Bueno,Excelente,0
